product,category,brand,price,stock,sales,revenue,competitorPrice,month
Lenovo Laptop 4365,Laptop,Lenovo,1105.97,32,286,316307.42,1225.57,Jul
Fitbit Wearable 4366,Wearable,Fitbit,792.29,211,371,293939.59,771.54,Sep
Samsung Wearable 4367,Wearable,Samsung,391.8,92,100,39180,429.41,Feb
JBL Accessories 4368,Accessories,JBL,537.14,214,331,177793.34,539.59,Aug
Samsung Wearable 4369,Wearable,Samsung,92.11,97,388,35738.68,87.69,Jun
Fitbit Wearable 4370,Wearable,Fitbit,1534.91,152,76,116653.16,1696.59,Feb
OnePlus Mobile 4371,Mobile,OnePlus,558.9,199,184,102837.6,614.45,Mar
Lenovo Tablet 4372,Tablet,Lenovo,1163.57,13,235,273438.95,1101.36,Nov
Apple Mobile 4373,Mobile,Apple,1278.48,125,344,439797.12,1251.33,Sep
Fitbit Wearable 4374,Wearable,Fitbit,66.58,61,265,17643.7,74.08,May
Fitbit Wearable 4375,Wearable,Fitbit,1190,236,251,298690,1135.09,Feb
Boat Accessories 4376,Accessories,Boat,996.83,88,132,131581.56,910.87,Aug
Apple Mobile 4377,Mobile,Apple,1179.46,17,47,55434.62,1126.14,Jul
Sony Accessories 4378,Accessories,Sony,1941.58,237,87,168917.46,2074.65,Oct
Sony Accessories 4379,Accessories,Sony,1627.26,30,271,440987.46,1557.89,Nov
Sony Accessories 4380,Accessories,Sony,1169.15,114,392,458306.8,1122.4,Sep
Samsung Mobile 4381,Mobile,Samsung,440.77,25,163,71845.51,396.95,May
Samsung Wearable 4382,Wearable,Samsung,1602.37,143,344,551215.28,1760.35,Mar
Noise Wearable 4383,Wearable,Noise,914.1,234,202,184648.2,849.66,Oct
Apple Tablet 4384,Tablet,Apple,1889.17,277,289,545970.13,2081.65,Mar
Samsung Tablet 4385,Tablet,Samsung,1311.12,92,109,142912.08,1467.54,May
Xiaomi Mobile 4386,Mobile,Xiaomi,324.31,10,127,41187.37,326.88,Oct
Xiaomi Mobile 4387,Mobile,Xiaomi,486.34,297,109,53011.06,462.95,Jun
Apple Laptop 4388,Laptop,Apple,469.49,66,403,189204.47,429.6,Nov
Noise Wearable 4389,Wearable,Noise,1658.35,179,265,439462.75,1845.82,Aug
OnePlus Mobile 4390,Mobile,OnePlus,123.32,235,59,7275.88,137.95,Aug
HP Laptop 4391,Laptop,HP,1304.7,74,82,106985.4,1436.75,May
Xiaomi Mobile 4392,Mobile,Xiaomi,1359.18,10,41,55726.38,1227.35,Sep
Dell Laptop 4393,Laptop,Dell,1995.6,86,105,209538,1865.71,Jun
Xiaomi Mobile 4394,Mobile,Xiaomi,1391.18,78,481,669157.58,1252.49,Jul
Dell Laptop 4395,Laptop,Dell,118.6,144,267,31666.2,106.85,Apr
Apple Laptop 4396,Laptop,Apple,634.88,190,286,181575.68,675.89,Dec
Sony Accessories 4397,Accessories,Sony,52.53,10,412,21642.36,47.93,Aug
Lenovo Tablet 4398,Tablet,Lenovo,1632.47,253,186,303639.42,1641.32,Dec
Xiaomi Mobile 4399,Mobile,Xiaomi,1858.98,257,155,288141.9,1677.7,May
Apple Tablet 4400,Tablet,Apple,848.63,263,81,68739.03,806,Feb
Apple Tablet 4401,Tablet,Apple,1578.88,242,40,63155.2,1775.87,Aug
Noise Wearable 4402,Wearable,Noise,805.78,81,473,381133.94,734.34,Aug
Samsung Mobile 4403,Mobile,Samsung,249.16,14,84,20929.44,273.26,Apr
OnePlus Mobile 4404,Mobile,OnePlus,894.19,173,282,252161.58,859.66,Jul
Lenovo Laptop 4405,Laptop,Lenovo,223.52,125,452,101031.04,230.33,Sep
Samsung Tablet 4406,Tablet,Samsung,750.39,118,69,51776.91,795.61,Feb
Lenovo Laptop 4407,Laptop,Lenovo,91.66,24,44,4033.04,84.78,Aug
Apple Laptop 4408,Laptop,Apple,665.59,126,434,288866.06,723.54,Mar
Boat Accessories 4409,Accessories,Boat,1417.99,294,174,246730.26,1450.05,Mar
Sony Accessories 4410,Accessories,Sony,380.61,35,188,71554.68,383.4,Dec
Samsung Mobile 4411,Mobile,Samsung,1871.51,188,59,110419.09,1699.22,Sep
Lenovo Tablet 4412,Tablet,Lenovo,1925.08,168,227,436993.16,2108.93,Apr
HP Laptop 4413,Laptop,HP,1935.63,24,24,46455.12,1919.85,Apr
HP Laptop 4414,Laptop,HP,1060.98,75,449,476380.02,1150.75,Feb
Apple Wearable 4415,Wearable,Apple,1676.92,279,460,771383.2,1774.09,Oct
Boat Accessories 4416,Accessories,Boat,570.99,133,87,49676.13,633.87,Jun
Lenovo Tablet 4417,Tablet,Lenovo,213.04,115,186,39625.44,213.23,Nov
Sony Accessories 4418,Accessories,Sony,901.98,51,102,92001.96,1000.76,Nov
Dell Laptop 4419,Laptop,Dell,56.57,272,223,12615.11,56.02,Mar
Lenovo Tablet 4420,Tablet,Lenovo,983.64,55,292,287222.88,899.17,May
Logitech Accessories 4421,Accessories,Logitech,553.12,123,194,107305.28,500.4,Aug
Dell Laptop 4422,Laptop,Dell,161.13,107,328,52850.64,175.49,Jan
Samsung Tablet 4423,Tablet,Samsung,725.89,111,384,278741.76,769.07,Jun
JBL Accessories 4424,Accessories,JBL,1901.6,190,437,830999.2,1877.98,Dec
OnePlus Mobile 4425,Mobile,OnePlus,1493.18,195,313,467365.34,1710.93,Aug
Logitech Accessories 4426,Accessories,Logitech,1086.05,129,377,409440.85,1011.27,Dec
Samsung Mobile 4427,Mobile,Samsung,106.63,228,16,1706.08,97.14,Apr
Lenovo Tablet 4428,Tablet,Lenovo,694.63,98,315,218808.45,787.4,Oct
Logitech Accessories 4429,Accessories,Logitech,1698.31,132,54,91708.74,1562.48,Jun
OnePlus Mobile 4430,Mobile,OnePlus,894.14,224,29,25930.06,897.66,Feb
Logitech Accessories 4431,Accessories,Logitech,1588.16,149,310,492329.6,1637.01,Apr
Dell Laptop 4432,Laptop,Dell,795.6,165,17,13525.2,840.4,Jun
OnePlus Mobile 4433,Mobile,OnePlus,1731.95,81,474,820944.3,1943.34,Feb
Samsung Mobile 4434,Mobile,Samsung,1064.53,247,350,372585.5,1004.04,Dec
Samsung Tablet 4435,Tablet,Samsung,1875.56,177,396,742721.76,1934.5,May
Samsung Wearable 4436,Wearable,Samsung,196.16,201,300,58848,211.41,May
JBL Accessories 4437,Accessories,JBL,1105.39,110,344,380254.16,1049.94,Apr
Apple Laptop 4438,Laptop,Apple,1672.48,72,175,292684,1838.59,Oct
Fitbit Wearable 4439,Wearable,Fitbit,773.55,182,434,335720.7,882.1,Apr
Fitbit Wearable 4440,Wearable,Fitbit,258.57,15,249,64383.93,241.41,Dec
Dell Laptop 4441,Laptop,Dell,1913.8,216,360,688968,1967.94,Sep
Noise Wearable 4442,Wearable,Noise,1703.39,241,379,645584.81,1766.26,Nov
Apple Laptop 4443,Laptop,Apple,350.72,285,211,74001.92,386.43,Dec
Samsung Tablet 4444,Tablet,Samsung,1085.72,211,31,33657.32,1012.11,Jan
Samsung Tablet 4445,Tablet,Samsung,1337.67,134,136,181923.12,1365.06,Jul
Apple Laptop 4446,Laptop,Apple,120.93,8,450,54418.5,114.58,Dec
Xiaomi Mobile 4447,Mobile,Xiaomi,1494.79,78,338,505239.02,1697.57,Feb
Apple Mobile 4448,Mobile,Apple,1719.04,220,244,419445.76,1609.65,May
Lenovo Tablet 4449,Tablet,Lenovo,553.22,90,162,89621.64,590.16,Jul
Noise Wearable 4450,Wearable,Noise,168.91,117,165,27870.15,152.09,Sep
Samsung Mobile 4451,Mobile,Samsung,1641.6,263,205,336528,1679.41,Apr
Sony Accessories 4452,Accessories,Sony,703.55,49,393,276495.15,704.07,Apr
Samsung Wearable 4453,Wearable,Samsung,282.53,208,46,12996.38,305.58,Sep
Xiaomi Mobile 4454,Mobile,Xiaomi,922.77,160,151,139338.27,916.4,Apr
Sony Accessories 4455,Accessories,Sony,1865.43,135,386,720055.98,1956.04,Oct
Samsung Tablet 4456,Tablet,Samsung,246.82,236,337,83178.34,236.64,Jul
Lenovo Tablet 4457,Tablet,Lenovo,800.33,44,291,232896.03,880.92,Feb
Apple Wearable 4458,Wearable,Apple,1843.63,102,191,352133.33,1932.54,Jun
Lenovo Tablet 4459,Tablet,Lenovo,1363.69,143,112,152733.28,1259.73,Nov
Xiaomi Mobile 4460,Mobile,Xiaomi,1835.48,169,204,374437.92,1976.61,Nov
HP Laptop 4461,Laptop,HP,766.47,284,401,307354.47,742.81,Apr
Samsung Mobile 4462,Mobile,Samsung,1205.01,6,444,535024.44,1141.05,Jan
Lenovo Tablet 4463,Tablet,Lenovo,733.86,183,143,104941.98,682.57,May
Apple Mobile 4464,Mobile,Apple,674.09,81,79,53253.11,747.98,Feb
Samsung Mobile 4465,Mobile,Samsung,538.28,90,77,41447.56,573.06,May
Samsung Wearable 4466,Wearable,Samsung,858.47,290,317,272134.99,841.89,Jul
Lenovo Laptop 4467,Laptop,Lenovo,1449.11,239,120,173893.2,1637.64,Dec
HP Laptop 4468,Laptop,HP,439.96,224,274,120549.04,442.85,Aug
Apple Wearable 4469,Wearable,Apple,1468.94,213,298,437744.12,1355.8,Mar
JBL Accessories 4470,Accessories,JBL,1936.81,128,174,337004.94,2065.21,May
Apple Laptop 4471,Laptop,Apple,85.2,228,130,11076,93.9,Jun
Apple Wearable 4472,Wearable,Apple,1784.37,114,241,430033.17,1633.05,Jan
Boat Accessories 4473,Accessories,Boat,263.54,235,55,14494.7,279.81,May
HP Laptop 4474,Laptop,HP,500.01,66,485,242504.85,462.16,Apr
Apple Tablet 4475,Tablet,Apple,615.9,147,231,142272.9,556.12,Feb
Boat Accessories 4476,Accessories,Boat,1353.14,34,249,336931.86,1425.21,Sep
Apple Mobile 4477,Mobile,Apple,257.32,82,14,3602.48,241.54,Jul
JBL Accessories 4478,Accessories,JBL,1865.75,272,217,404867.75,1913.45,Oct
Sony Accessories 4479,Accessories,Sony,1372.65,162,453,621810.45,1577.16,Sep
Apple Wearable 4480,Wearable,Apple,319.71,52,342,109340.82,344.45,Jan
Samsung Mobile 4481,Mobile,Samsung,1549.26,131,279,432243.54,1403.7,Jan
Apple Tablet 4482,Tablet,Apple,249.94,9,283,70733.02,258.78,Jun
Logitech Accessories 4483,Accessories,Logitech,1880.03,124,270,507608.1,1944.04,Jan
Samsung Mobile 4484,Mobile,Samsung,1615.32,77,194,313372.08,1830.41,Jun
Sony Accessories 4485,Accessories,Sony,487.33,61,478,232943.74,525.3,Nov
Sony Accessories 4486,Accessories,Sony,189.48,106,408,77307.84,203.56,Dec
Samsung Wearable 4487,Wearable,Samsung,653.14,82,184,120177.76,748.5,Sep
Apple Mobile 4488,Mobile,Apple,1254.38,215,361,452831.18,1163.33,Jan
Apple Laptop 4489,Laptop,Apple,255.28,10,59,15061.52,249.83,Aug
Fitbit Wearable 4490,Wearable,Fitbit,422.11,254,114,48120.54,434.21,Feb
Apple Laptop 4491,Laptop,Apple,1340.57,127,185,248005.45,1447.34,Jul
Samsung Wearable 4492,Wearable,Samsung,1459.14,38,493,719356.02,1533.72,May
Logitech Accessories 4493,Accessories,Logitech,899.29,251,470,422666.3,847.71,Apr
Xiaomi Mobile 4494,Mobile,Xiaomi,1316.32,183,480,631833.6,1301.66,Feb
Noise Wearable 4495,Wearable,Noise,1387.8,36,341,473239.8,1501.79,Dec
Lenovo Laptop 4496,Laptop,Lenovo,550.58,255,418,230142.44,615.17,Jan
Lenovo Laptop 4497,Laptop,Lenovo,484.33,287,465,225213.45,509.06,Aug
Noise Wearable 4498,Wearable,Noise,790.32,128,253,199950.96,725.17,Sep
Fitbit Wearable 4499,Wearable,Fitbit,349.69,274,207,72385.83,399.86,Sep
Noise Wearable 4500,Wearable,Noise,1003.57,99,148,148528.36,1085.72,Jun
Logitech Accessories 4501,Accessories,Logitech,1287.22,66,422,543206.84,1389.26,Aug
Lenovo Laptop 4502,Laptop,Lenovo,1189.68,237,436,518700.48,1163.82,Feb
Dell Laptop 4503,Laptop,Dell,1294.06,104,237,306692.22,1381.75,Nov
Sony Accessories 4504,Accessories,Sony,301.72,98,96,28965.12,309.77,Apr
Dell Laptop 4505,Laptop,Dell,679.48,63,84,57076.32,735.12,Jun
OnePlus Mobile 4506,Mobile,OnePlus,1517.52,149,62,94086.24,1729.15,Apr
Samsung Wearable 4507,Wearable,Samsung,1035.62,251,354,366609.48,1043.08,Dec
Apple Laptop 4508,Laptop,Apple,1417.34,299,383,542841.22,1568.34,Feb
Boat Accessories 4509,Accessories,Boat,503.63,128,234,117849.42,525.64,Sep
Apple Wearable 4510,Wearable,Apple,702.71,277,177,124379.67,729.69,Jun
Samsung Mobile 4511,Mobile,Samsung,1407.12,280,219,308159.28,1563.85,Aug
Lenovo Tablet 4512,Tablet,Lenovo,959.95,298,415,398379.25,1085.83,Jun
Apple Tablet 4513,Tablet,Apple,630.39,189,286,180291.54,575.81,Dec
Sony Accessories 4514,Accessories,Sony,1051.03,72,32,33632.96,1170.77,May
Apple Wearable 4515,Wearable,Apple,104.56,65,298,31158.88,114.93,Sep
Boat Accessories 4516,Accessories,Boat,1178.56,241,462,544494.72,1249.66,Sep
Xiaomi Mobile 4517,Mobile,Xiaomi,731.19,10,196,143313.24,764.05,Jan
Logitech Accessories 4518,Accessories,Logitech,189.37,84,100,18937,185.53,Jan
Apple Laptop 4519,Laptop,Apple,1328.34,63,303,402487.02,1201.11,May
Xiaomi Mobile 4520,Mobile,Xiaomi,282.43,199,369,104216.67,308.92,Aug
Apple Mobile 4521,Mobile,Apple,1554.81,226,131,203680.11,1586.57,Jun
HP Laptop 4522,Laptop,HP,1860.08,212,175,325514,1987.18,May
HP Laptop 4523,Laptop,HP,1996.7,287,212,423300.4,2037.82,Aug
HP Laptop 4524,Laptop,HP,696.2,87,203,141328.6,718.86,Nov
JBL Accessories 4525,Accessories,JBL,131.82,92,413,54441.66,123.73,Aug
Lenovo Tablet 4526,Tablet,Lenovo,1923.56,180,189,363552.84,1759.38,Nov
JBL Accessories 4527,Accessories,JBL,819.17,273,115,94204.55,879.83,Jun
Lenovo Tablet 4528,Tablet,Lenovo,994.25,59,378,375826.5,1062.8,Feb
JBL Accessories 4529,Accessories,JBL,197.25,206,178,35110.5,180.83,Dec
Lenovo Tablet 4530,Tablet,Lenovo,1954.85,293,90,175936.5,2149.89,Oct
Lenovo Tablet 4531,Tablet,Lenovo,1915.94,105,212,406179.28,2143.06,Aug
Apple Tablet 4532,Tablet,Apple,1691.23,28,317,536119.91,1734.45,Oct
Fitbit Wearable 4533,Wearable,Fitbit,1031.94,105,119,122800.86,1045.39,Jul
Samsung Mobile 4534,Mobile,Samsung,720.38,240,34,24492.92,670.7,Jun
Apple Laptop 4535,Laptop,Apple,1590.27,265,492,782412.84,1565.82,Jan
Boat Accessories 4536,Accessories,Boat,1846.93,94,35,64642.55,1982.25,Jan
Samsung Mobile 4537,Mobile,Samsung,1342.73,47,189,253775.97,1410.42,Jun
Fitbit Wearable 4538,Wearable,Fitbit,668.58,36,485,324261.3,604.59,Nov
Apple Laptop 4539,Laptop,Apple,68.58,69,238,16322.04,78.29,Jan
Samsung Tablet 4540,Tablet,Samsung,728.34,263,396,288422.64,806.81,May
Lenovo Tablet 4541,Tablet,Lenovo,530.79,159,229,121550.91,541.56,Jul
Apple Laptop 4542,Laptop,Apple,1941.11,92,207,401809.77,2204.5,Apr
Samsung Mobile 4543,Mobile,Samsung,1811.57,18,127,230069.39,1978.1,Jul
Apple Mobile 4544,Mobile,Apple,1961.59,248,90,176543.1,2099.09,Apr
HP Laptop 4545,Laptop,HP,1278.55,293,434,554890.7,1318.54,Nov
Logitech Accessories 4546,Accessories,Logitech,810.54,101,140,113475.6,800.06,Mar
Fitbit Wearable 4547,Wearable,Fitbit,792.82,91,63,49947.66,821.9,Jun
Apple Wearable 4548,Wearable,Apple,188.82,129,311,58723.02,197.86,Sep
Dell Laptop 4549,Laptop,Dell,1161.86,201,160,185897.6,1176.76,Feb
Samsung Tablet 4550,Tablet,Samsung,70.54,23,150,10581,67.53,Jul
OnePlus Mobile 4551,Mobile,OnePlus,974.18,46,265,258157.7,1034.76,Oct
Lenovo Tablet 4552,Tablet,Lenovo,1071.89,169,139,148992.71,1122.39,Jun
Samsung Mobile 4553,Mobile,Samsung,1861.98,98,416,774583.68,1820.67,Dec
Dell Laptop 4554,Laptop,Dell,519.19,183,406,210791.14,524.69,Jan
Samsung Wearable 4555,Wearable,Samsung,921.35,119,354,326157.9,966.09,Oct
Dell Laptop 4556,Laptop,Dell,526.17,69,325,171005.25,582.86,Jul
Samsung Mobile 4557,Mobile,Samsung,468.02,217,130,60842.6,452.46,Apr
Apple Mobile 4558,Mobile,Apple,681.45,286,139,94721.55,659.72,Feb
Logitech Accessories 4559,Accessories,Logitech,1243.88,146,76,94534.88,1217,Apr
Samsung Wearable 4560,Wearable,Samsung,820.41,248,299,245302.59,857.97,Jan
Logitech Accessories 4561,Accessories,Logitech,438.57,189,386,169288.02,420.69,Jul
Lenovo Laptop 4562,Laptop,Lenovo,785.94,255,244,191769.36,827.88,May
Logitech Accessories 4563,Accessories,Logitech,1722.42,253,117,201523.14,1578.26,Nov
Noise Wearable 4564,Wearable,Noise,1324.68,247,391,517949.88,1337.51,Jul
Samsung Wearable 4565,Wearable,Samsung,654.56,159,149,97529.44,656.18,Apr
OnePlus Mobile 4566,Mobile,OnePlus,1279.25,220,491,628111.75,1427.79,May
Samsung Mobile 4567,Mobile,Samsung,705.59,240,37,26106.83,657.02,Sep
JBL Accessories 4568,Accessories,JBL,1081.51,94,433,468293.83,1071.62,Oct
JBL Accessories 4569,Accessories,JBL,442.99,258,67,29680.33,469.38,Mar
Apple Laptop 4570,Laptop,Apple,1988.15,53,374,743568.1,2265.58,Oct
OnePlus Mobile 4571,Mobile,OnePlus,1370.44,46,275,376871,1572.38,Aug
OnePlus Mobile 4572,Mobile,OnePlus,1277.48,26,146,186512.08,1330.86,Oct
Samsung Tablet 4573,Tablet,Samsung,753.24,105,136,102440.64,747.47,Apr
OnePlus Mobile 4574,Mobile,OnePlus,541.81,171,150,81271.5,518.88,Nov
Apple Tablet 4575,Tablet,Apple,1746.49,166,323,564116.27,1750.67,May
Xiaomi Mobile 4576,Mobile,Xiaomi,682.76,92,360,245793.6,654.02,Dec
Samsung Tablet 4577,Tablet,Samsung,1331.55,214,195,259652.25,1259.35,Jan
Apple Tablet 4578,Tablet,Apple,98.89,266,279,27590.31,100.86,Jul
Lenovo Laptop 4579,Laptop,Lenovo,1908.84,230,380,725359.2,1757.09,Aug
JBL Accessories 4580,Accessories,JBL,133.57,93,49,6544.93,144.15,Apr
Logitech Accessories 4581,Accessories,Logitech,547.95,9,51,27945.45,608.35,Oct
Boat Accessories 4582,Accessories,Boat,1598.99,106,287,458910.13,1831.65,Apr
Sony Accessories 4583,Accessories,Sony,1911.65,120,205,391888.25,2061.03,Feb
Lenovo Tablet 4584,Tablet,Lenovo,1272.41,242,318,404626.38,1445.16,May
Samsung Tablet 4585,Tablet,Samsung,1973.75,285,279,550676.25,1803.15,Nov
Noise Wearable 4586,Wearable,Noise,1171.52,96,218,255391.36,1328.89,Oct
Lenovo Laptop 4587,Laptop,Lenovo,587.28,238,122,71648.16,635.66,Aug
Dell Laptop 4588,Laptop,Dell,408.65,227,300,122595,403.21,May
Xiaomi Mobile 4589,Mobile,Xiaomi,770.85,24,301,232025.85,829.77,Jan
HP Laptop 4590,Laptop,HP,1010.23,108,153,154565.19,1017.64,Jun
HP Laptop 4591,Laptop,HP,851.53,31,213,181375.89,836.49,May
Noise Wearable 4592,Wearable,Noise,147.42,38,47,6928.74,160.81,Jun
Lenovo Tablet 4593,Tablet,Lenovo,1735.79,239,384,666543.36,1864.43,Jan
Samsung Mobile 4594,Mobile,Samsung,1486.75,282,416,618488,1363.04,Apr
Dell Laptop 4595,Laptop,Dell,1001.38,193,496,496684.48,973.83,Apr
Apple Laptop 4596,Laptop,Apple,1598.9,60,186,297395.4,1638.71,Nov
Samsung Wearable 4597,Wearable,Samsung,1155.17,119,343,396223.31,1281.96,Jan
Dell Laptop 4598,Laptop,Dell,1058.39,256,479,506968.81,977.21,May
Samsung Mobile 4599,Mobile,Samsung,356.96,154,499,178123.04,361.71,Dec
Fitbit Wearable 4600,Wearable,Fitbit,485.43,132,109,52911.87,500.34,Dec
Xiaomi Mobile 4601,Mobile,Xiaomi,1831.01,216,414,758038.14,1935.8,May
Logitech Accessories 4602,Accessories,Logitech,449.53,262,275,123620.75,478.02,Apr
Samsung Mobile 4603,Mobile,Samsung,454.22,213,241,109467.02,443.84,Feb
Lenovo Laptop 4604,Laptop,Lenovo,1464.51,152,403,590197.53,1374.79,Oct
Lenovo Tablet 4605,Tablet,Lenovo,581.39,205,44,25581.16,581.42,Dec
Sony Accessories 4606,Accessories,Sony,108.87,65,199,21665.13,124.73,Apr
JBL Accessories 4607,Accessories,JBL,1526.45,183,143,218282.35,1684.09,Oct
OnePlus Mobile 4608,Mobile,OnePlus,356.36,246,115,40981.4,371.67,May
Sony Accessories 4609,Accessories,Sony,270.3,271,448,121094.4,299.11,Sep
Samsung Tablet 4610,Tablet,Samsung,893.97,6,409,365633.73,917.85,Dec
Lenovo Laptop 4611,Laptop,Lenovo,987.66,234,182,179754.12,892.39,Apr
Dell Laptop 4612,Laptop,Dell,464.34,74,99,45969.66,520.36,Aug
Dell Laptop 4613,Laptop,Dell,93.65,277,129,12080.85,88.89,Dec
Noise Wearable 4614,Wearable,Noise,196.45,95,200,39290,218.66,May
Lenovo Laptop 4615,Laptop,Lenovo,94.14,243,409,38503.26,107.34,Aug
Lenovo Laptop 4616,Laptop,Lenovo,1694.17,189,19,32189.23,1917.27,Jun
Samsung Tablet 4617,Tablet,Samsung,1715.67,239,277,475240.59,1601.62,Feb
Boat Accessories 4618,Accessories,Boat,360.35,8,83,29909.05,396.84,Oct
Lenovo Tablet 4619,Tablet,Lenovo,861.21,214,164,141238.44,866.38,Dec
Apple Wearable 4620,Wearable,Apple,235.88,177,484,114165.92,271.15,Aug
Noise Wearable 4621,Wearable,Noise,542.29,36,367,199020.43,508.3,Jan
Noise Wearable 4622,Wearable,Noise,399.38,108,213,85067.94,409.88,Apr
Samsung Tablet 4623,Tablet,Samsung,733.17,285,353,258809.01,812.58,Sep
Xiaomi Mobile 4624,Mobile,Xiaomi,97.71,78,175,17099.25,89.94,Sep
Apple Tablet 4625,Tablet,Apple,1649.32,35,183,301825.56,1728.12,Oct
Logitech Accessories 4626,Accessories,Logitech,340.42,285,449,152848.58,372.72,May
Apple Laptop 4627,Laptop,Apple,1500.82,131,437,655858.34,1351.2,Aug
Logitech Accessories 4628,Accessories,Logitech,679.33,46,226,153528.58,623.99,Jul
Xiaomi Mobile 4629,Mobile,Xiaomi,1261.59,277,281,354506.79,1443.33,Jan
Apple Laptop 4630,Laptop,Apple,878.83,108,44,38668.52,846.8,Jun
Xiaomi Mobile 4631,Mobile,Xiaomi,1839.49,55,462,849844.38,1776.96,Apr
Logitech Accessories 4632,Accessories,Logitech,1735.23,116,423,734002.29,1617.06,Mar
Apple Tablet 4633,Tablet,Apple,860.08,281,90,77407.2,965.52,Jun
Lenovo Tablet 4634,Tablet,Lenovo,1724.44,34,454,782895.76,1720.1,Jul
Samsung Tablet 4635,Tablet,Samsung,562.81,10,228,128320.68,640.75,Feb
Noise Wearable 4636,Wearable,Noise,1337.58,133,344,460127.52,1471.25,Jul
Apple Laptop 4637,Laptop,Apple,1252.53,96,128,160323.84,1130.79,Apr
Xiaomi Mobile 4638,Mobile,Xiaomi,964.53,277,329,317330.37,930.66,Dec
Samsung Mobile 4639,Mobile,Samsung,260.47,295,401,104448.47,270.42,Nov
Samsung Mobile 4640,Mobile,Samsung,857.25,269,464,397764,923.15,Dec
Apple Wearable 4641,Wearable,Apple,1941.76,294,199,386410.24,2026.81,Jan
Lenovo Tablet 4642,Tablet,Lenovo,1391.79,236,258,359081.82,1382.29,Sep
Samsung Mobile 4643,Mobile,Samsung,1144.66,252,293,335385.38,1069.21,Oct
Samsung Wearable 4644,Wearable,Samsung,389.35,201,284,110575.4,405.01,Jul
Xiaomi Mobile 4645,Mobile,Xiaomi,1522.9,102,255,388339.5,1744.25,Apr
Samsung Wearable 4646,Wearable,Samsung,1677.74,212,239,400979.86,1710.71,Nov
Lenovo Tablet 4647,Tablet,Lenovo,1042.46,8,43,44825.78,1054.77,Jun
Noise Wearable 4648,Wearable,Noise,372.5,120,261,97222.5,348.6,Jan
Lenovo Laptop 4649,Laptop,Lenovo,1955.57,149,326,637515.82,2081.82,Aug
Apple Mobile 4650,Mobile,Apple,963.92,280,102,98319.84,1064.67,Aug
JBL Accessories 4651,Accessories,JBL,224.15,193,423,94815.45,214.17,Oct
Dell Laptop 4652,Laptop,Dell,297.28,51,196,58266.88,311.67,Nov
OnePlus Mobile 4653,Mobile,OnePlus,414.45,168,43,17821.35,388.81,Dec
Boat Accessories 4654,Accessories,Boat,1636.38,58,34,55636.92,1581.21,Dec
Samsung Tablet 4655,Tablet,Samsung,443.46,282,262,116186.52,442.13,May
Dell Laptop 4656,Laptop,Dell,133.59,205,422,56374.98,150.16,Jul
Samsung Mobile 4657,Mobile,Samsung,1010.15,161,125,126268.75,992.11,Nov
Xiaomi Mobile 4658,Mobile,Xiaomi,1756.29,23,126,221292.54,1886.75,Oct
Lenovo Tablet 4659,Tablet,Lenovo,146.93,100,226,33206.18,144.33,Mar
Samsung Mobile 4660,Mobile,Samsung,397.98,213,437,173917.26,369.36,Jan
Boat Accessories 4661,Accessories,Boat,366.49,193,92,33717.08,371.18,Jun
Samsung Wearable 4662,Wearable,Samsung,175.75,13,250,43937.5,164.1,Jun
Boat Accessories 4663,Accessories,Boat,1697.38,210,456,774005.28,1595.52,Mar
Noise Wearable 4664,Wearable,Noise,1049.23,153,244,256012.12,982.65,Feb
Apple Laptop 4665,Laptop,Apple,1044.87,269,373,389736.51,1199.09,Mar
Samsung Mobile 4666,Mobile,Samsung,1318.31,262,297,391538.07,1443.08,Aug
JBL Accessories 4667,Accessories,JBL,805.38,168,474,381750.12,903.08,Aug
Samsung Tablet 4668,Tablet,Samsung,691.78,173,397,274636.66,628.65,Jun
Samsung Wearable 4669,Wearable,Samsung,751.61,81,87,65390.07,856.79,Sep
Samsung Tablet 4670,Tablet,Samsung,1604.75,116,281,450934.75,1706.24,Feb
HP Laptop 4671,Laptop,HP,362.05,47,414,149888.7,330.26,Nov
HP Laptop 4672,Laptop,HP,1125.79,118,111,124962.69,1217.24,Apr
HP Laptop 4673,Laptop,HP,1189.58,228,454,540069.32,1270.04,Apr
Samsung Tablet 4674,Tablet,Samsung,709.08,161,467,331140.36,785.37,Mar
Lenovo Tablet 4675,Tablet,Lenovo,1094.33,39,47,51433.51,1140.85,Jul
Apple Wearable 4676,Wearable,Apple,1412.31,114,445,628477.95,1424.91,Jan
Samsung Wearable 4677,Wearable,Samsung,238.53,254,414,98751.42,268.72,Sep
Lenovo Tablet 4678,Tablet,Lenovo,1163.27,9,141,164021.07,1216.83,Jan
Apple Wearable 4679,Wearable,Apple,457.94,225,114,52205.16,489.68,Nov
Apple Wearable 4680,Wearable,Apple,196.07,81,46,9019.22,218.48,Mar
Sony Accessories 4681,Accessories,Sony,1324.95,73,430,569728.5,1284.77,Jan
Sony Accessories 4682,Accessories,Sony,743.78,141,94,69915.32,770.99,Oct
